City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
170,rosario,-32.9468,-60.6393,14.340000000000032,68,0,1.03,AR,1699950959
171,malanje,-9.5402,16.341,19.670000000000016,95,100,0.96,AO,1699950972
172,neiafu,-18.65,-173.9833,26.52000000000004,89,73,3.02,TO,1699950973
173,bontang,0.1333,117.5,28.660000000000025,73,9,2.5,ID,1699950974
174,sirte,31.2089,16.5887,23.060000000000002,63,100,4.12,LY,1699950975
175,rongelap,11.1635,166.8941,27.970000000000027,82,100,8.35,MH,1699950976
176,marshfield,44.6689,-90.1718,0.37999999999999545,74,0,0.0,US,1699950977
177,zinjibar,13.1287,45.3807,29.110000000000014,62,92,6.08,YE,1699950977
178,nueve de julio,-35.4444,-60.8831,7.760000000000048,94,0,1.74,AR,1699950978
179,tiksi,71.6872,128.8694,-13.379999999999995,94,100,1.57,RU,1699950980
180,bonthe,7.5264,-12.505,27.410000000000025,81,5,1.46,SL,1699950981
181,sungailiat,-1.85,106.1333,29.920000000000016,68,97,2.71,ID,1699950982
182,uturoa,-16.7333,-151.4333,26.689999999999998,84,99,9.05,PF,1699950983
183,beitbridge,-22.2167,30.0,20.629999999999995,70,100,10.49,ZW,1699950983
184,noumea,-22.2763,166.4572,20.99000000000001,68,20,5.81,NC,1699950984
185,robertsport,6.7533,-11.3686,26.78000000000003,83,6,2.47,LR,1699950985
186,howrah,22.5892,88.3103,30.0,51,20,3.6,IN,1699950986
187,erbil,36.1926,44.0106,23.900000000000034,35,40,3.09,IQ,1699950988
188,fort st. john,56.2499,-120.8529,-2.0600000000000023,74,20,6.69,CA,1699950988
189,yaren,-0.5472,166.916,28.660000000000025,80,100,10.02,NR,1699950989
190,haiku-pauwela,20.9219,-156.3051,23.360000000000014,85,40,4.63,US,1699950990
191,santiago del estero,-27.7951,-64.2615,20.260000000000048,60,99,2.66,AR,1699950991
192,tan-tan,28.438,-11.1032,25.970000000000027,27,0,3.09,MA,1699950992
193,khoyniki,51.8911,29.9552,5.2900000000000205,76,100,4.38,BY,1699950993
194,la ronge,55.1001,-105.2842,0.1400000000000432,80,100,0.51,CA,1699950994
195,tidjikja,18.5564,-11.4271,26.99000000000001,14,1,7.37,MR,1699950994
196,nizhniy kuranakh,58.8353,125.4869,-10.639999999999986,94,100,1.9,RU,1699950995
197,nova venecia,-18.7106,-40.4006,22.760000000000048,81,5,1.31,BR,1699950996
198,guane,22.2025,-84.0875,23.25,81,100,3.82,CU,1699950997
199,palmer,42.1584,-72.3287,1.3900000000000432,82,75,0.0,US,1699950786
200,happy valley-goose bay,53.3168,-60.3315,-8.829999999999984,86,75,3.6,CA,1699950831
201,albertina,-22.2008,-46.6158,21.340000000000032,51,5,2.53,BR,1699950999
202,espanola,35.9911,-106.0806,6.990000000000009,64,4,0.6,US,1699951000
203,kailua-kona,19.6406,-155.9956,24.980000000000018,72,20,2.06,US,1699951001
204,kochubey,44.3861,46.5825,16.480000000000018,66,70,2.41,RU,1699951002
205,rio grande,-32.035,-52.0986,18.30000000000001,96,100,2.52,BR,1699950709
206,kapa'a,22.0752,-159.319,25.180000000000007,83,75,9.26,US,1699951003
207,arraial do cabo,-22.9661,-42.0278,24.980000000000018,94,75,3.09,BR,1699950930
208,isafjordur,66.0755,-23.124,1.0200000000000387,86,0,0.0,IS,1699951005
209,howard springs,-12.497,131.047,30.460000000000036,76,47,4.46,AU,1699951005
210,santo tome,-31.6627,-60.7653,15.590000000000032,93,0,2.24,AR,1699951007
211,lagunas,-5.2269,-75.6753,23.350000000000023,96,23,0.65,PE,1699951008
212,obudu,6.6674,9.1716,29.54000000000002,67,43,0.91,NG,1699951009
213,lianhe,47.1333,129.2667,-8.819999999999993,95,24,0.83,CN,1699951010
214,gaspe,48.8334,-64.4819,-1.8799999999999955,86,100,2.06,CA,1699950823
215,thompson,55.7435,-97.8558,-2.909999999999968,100,100,2.06,CA,1699951012
216,mersing,2.4312,103.8405,30.950000000000045,70,40,4.12,MY,1699951014
